V	%
0.683760683761	1.69347525986
0.708180708181	1.9478475526
0.732600732601	2.22321582208
0.757020757021	2.51505896599
0.781440781441	2.84687969666
0.805860805861	3.1995178921
0.830280830281	3.59070131023
0.854700854701	4.02172813577
0.879120879121	4.48507701773
0.903540903541	4.96355844838
0.927960927961	5.549930963
0.952380952381	6.10943976195
0.976800976801	6.72807316144
1.00122100122	7.37515085959
1.02564102564	8.05111437308
1.05006105006	8.86307211028
1.07448107448	9.61369814239
1.0989010989	10.400768675
1.12332112332	11.3087198397
1.14774114774	12.246448262
1.17216117216	13.2379519927
1.19658119658	14.3116715519
1.221001221	15.3769494991
1.24542124542	16.5546649761
1.26984126984	17.7714891152
1.29426129426	19.0625312226
1.31868131868	20.4220169347
1.3431013431	21.8454961718
1.36752136752	23.3094192652
1.39194139194	24.6822380793
1.41636141636	26.3625961638
1.44078144078	27.8802884453
1.4652014652	29.6597509576
1.48962148962	31.2716639473
1.51404151404	33.0049098363
1.53846153846	34.8919168984
1.56288156288	36.5358274488
1.5873015873	38.2388570649
1.61172161172	40.2503041949
1.63614163614	42.275527487
1.66056166056	44.1225414699
1.68498168498	46.2553184657
1.7094017094	48.4827530561
1.73382173382	50.4364286618
1.75824175824	52.5563187025
1.78266178266	54.7424248066
1.80708180708	57.0631879711
1.8315018315	59.0244098616
1.85592185592	61.2257884203
1.88034188034	63.3450249672
1.90476190476	65.9584653835
1.92918192918	68.1890257696
1.9536019536	69.9877167177
1.97802197802	72.3429278713
2.00244200244	74.0214039748
2.02686202686	76.541357912
2.05128205128	77.8102320064
2.0757020757	79.9695477965
2.10012210012	82.1823016904
2.12454212454	84.2703803353
2.14896214896	85.7039849725
2.17338217338	87.3379453777
2.1978021978	88.9763475602
2.22222222222	90.9842911359
2.24664224664	92.8987418461
2.27106227106	93.8693191433
2.29548229548	95.3251970636
2.3199023199	96.5495490732
2.34432234432	97.5156776744
2.36874236874	98.1300841475
2.39316239316	98.4194776986
2.41758241758	99.1585407935
2.442002442	100.0
